Name,Category,Public ID,Weight,Price,Fat,Protein,Carbs,KCal
Напиток Zandukeli Сливки 500 мл,Вода и напитки,da002862-72e8-4f0a-97d0-8e6e53249eda,500 ml,130,0,0,11,45
Напиток газированный Добрый cola безалкогольный с карамелью,Вода и напитки,6c6034b4-9784-4e12-a667-f5573b8f3a3c,250 ml,57,0,0,4.9,20
Напиток ЧЕРНОГОЛОВКА Кола сильногазированный,Вода и напитки,aa619aa3-f518-4933-b98e-56de21fe1c1d,1 l,92,0,0,0,40
Напиток безалкогольный сильногазированный Добрый лимон-лайм,Вода и напитки,717dc306-6c91-458b-bd31-c3309b0e5986,1.5 l,130,0,0,4.6,18
Лимонад Zandukeli Saperavi,Вода и напитки,99e4cf09-ba00-414f-8da2-adc7e4fe4135,500 ml,130,0,0,11,44
Напиток Добрый со вкусом Манго-Маракуйя газированный,Вода и напитки,898f576c-d6cd-4d3b-b4f7-dff05102cbff,250 ml,57,0,0,8,32
Напиток газированный Rich Мандарин,Вода и напитки,a1b9b295-df63-4533-b185-d7ddb9282c8a,1 l,91,0,0,9,36
"Напиток газированный Laimon Fresh Maxx, лайм-лимон-мята",Вода и напитки,f83c54ed-7e43-4b65-ba25-0367e36dfdb6,500 ml,60,0,0,12,50
Напиток Laimon Fresh Mango газированный 1.5л,Вода и напитки,7a969b54-2ee1-449b-b5cb-d41c0636214b,1.5 l,140,0,0,11,45
Напиток Zandukeli Тархун 500мл,Вода и напитки,b8a4c5fd-3fb3-4c78-aa71-9c496ad9a480,500 ml,130,0,0,11.25,45
"Напиток газированный Добрый Cola 0,25л",Вода и напитки,cfb45ef9-4c23-4ca8-be00-a32aeec26af0,250 ml,70,0,0,0,42
Напиток безалкогольный Волчок с соком персика газированный,Вода и напитки,4f05dacb-0d19-412d-8ec0-193ac8f056b2,450 ml,80,0,0,10,40
Тоник Rich bitter Лемон,Вода и напитки,5d1e2ee6-f982-40ef-b1ec-a8ad3e09c3a8,330 ml,75,0,0,9.5,40
Напиток Fresh Bar Cola Banana 1.0 безалкогольный газированный 0.45л в ассортименте,Вода и напитки,b577029c-370c-476c-92e9-85fd7b8efc13,450 ml,40,0,0,4.8,20
Напиток Волчок Личи-груша газированный 0.45л,Вода и напитки,6da38476-1304-4827-a423-2c0a8a03f238,450 ml,80,0,11.5,11.5,45
"Напиток газированный Добрый Апельсин 0,5 л ПЭТ",Вода и напитки,0616b694-5324-423a-b617-5d2ab8f0393f,500 ml,78,0,0,0,32
Напиток Cool Cola,Вода и напитки,cdde1c26-9c6d-4631-8ece-498e82afdfdf,500 ml,60,0,0,11,45
Напиток безалкогольный Добрый Кола Малина ,Вода и напитки,4a34a5ac-3920-4544-8748-4d53268c99e1,500 ml,78,0,0,4.8,19
Газированный напиток Черноголовка Тархун,Вода и напитки,ceced501-f4bf-436f-9b79-400cda7f957e,500 ml,50,0.01,0.01,10,40
"Напиток Черноголовка Кола 0,5л",Вода и напитки,ef70d170-7793-48b0-a9b4-a14bcd5e921d,500 ml,50,0,0,10.5,45
Газированный напиток Rich грейпфрут,Вода и напитки,8557f113-d98e-4d03-957c-155695dadc2a,330 ml,75,0,0,4.8,19
"Напиток газ. Добрый Лимон-Лайм 0,5л",Вода и напитки,e224b0e0-7698-41d2-81c6-77c076d21b07,500 ml,78,0,0,4.6,18
Квас И. И. Обломов пастеризованный фильтрованный ПЭТ 0.5л,Вода и напитки,a240cfd5-f579-497f-a328-fe89698495da,500 ml,45,0,0,5.5,30
Напиток Ильинские Лимонады Виноград-Гранат газированный,Вода и напитки,0be0107a-c430-4170-b8ce-4bb90b0b1e57,480 ml,35,0,0,5,20
Тоник Rich tonic Индиан,Вода и напитки,436425f2-3b97-49fa-872e-632a8afe672a,330 ml,75,0,0,9,36
Напиток газированный Fresh Bar Cola Original,Вода и напитки,07348482-89b5-42e4-9a6b-b1f064e6a6a9,1.5 l,60,0,0,10.5,42
"Напиток BORJOMI Лимонад со вкусом мандарина газированный, 0.33 л",Вода и напитки,02c34421-da05-4553-841e-2903748bf554,330 ml,150,0,0,0,40
Напиток сильногазированный Fancy безалкогольный,Вода и напитки,22b0570a-55b1-4def-99e1-d70313dbdfb2,500 ml,60,0,0,11,45
"Напиток BORJOMI Лимонад со вкусом груши газированный, 0.33 л",Вода и напитки,508071ea-b805-4c9c-b428-08be767929ae,330 ml,150,0,0,0,40
Сок ФрутоНяня яблоко осветленный с 4 месяцев 200 мл,Вода и напитки,43960c7a-61df-40e9-910b-ed2f02062dc5,200 ml,41,0,0,11.2,44.8
Сок яблоко и персик без сахара с 5-ти месяцев ФрутоНяня,Вода и напитки,ea0db679-8106-4a54-8c5e-2f9639c98679,200 ml,41,0,0,12,48
Сок Сады Придонья Зеленое яблоко для детей с 4 месяцев ,Вода и напитки,af0a63c9-b023-4af8-bb58-c857d0ad24bd,125 ml,20,0,0,11.5,46
Напиток Апельсиновое Манго с мякотью Любимый,Вода и напитки,fe807a26-141e-41cd-adfb-6dab9374aa6f,1.93 l,194,0,0.2,13,55
"Сокосодержащий яблочный напиток Любимый 1,93л",Вода и напитки,ca9b9444-d1d8-4fb3-a4a3-816b5136bc4c,1.93 l,214,0,0,10,40
"Напиток Земляничное Лето Любимый 0,95л",Вода и напитки,b1dd76dd-9e26-443c-83a1-9309ba913772,950 ml,107,0,0,9,35
Нектар ФрутоНяня банан с мякотью с 3 лет,Вода и напитки,8c5a905b-9c66-4a9d-8f2b-6907b8bd4a69,500 ml,63,0,0,12,48
Напиток сокосодержащий Добрый Pulpy Апельсин,Вода и напитки,67befcc5-3364-4d9c-8085-e0a3c3806b00,900 ml,109,0,0,12,46
"Напиток Агуша вода с соком Яблоко 0,3л, с 12 месяцев",Вода и напитки,ce65885a-8e04-4321-8e9d-eddae4bead8d,300 ml,55,0,0,6,24
Морс ФрутоНяня Ягодный,Вода и напитки,b7c4541b-a5e8-42a7-84c0-28e1e197abb1,200 ml,46,0,0,10.8,43.2
"Напиток Апельсиновое Манго с мякотью Любимый 0,95л",Вода и напитки,ccee1443-450f-4c1f-ad2c-a051093422d6,950 ml,107,0,0.2,13,55
Напиток сокосодержащий Фрутмотив Тропический микс,Вода и напитки,38b240a2-2e11-4af0-ac18-a9b8bf059542,1.5 l,112,0.5,0.1,8,35
"Напиток сокосодержащий Моя Семья Вишнята-мята из груш, черноплодной рябины и вишни с экстрактом мяты 1.45л",Вода и напитки,1a79a7b9-a972-4a92-8148-451a9528a1cb,1.45 l,112,0,0,10,40
Напиток сокосодержащий Фрутмотив апельсин,Вода и напитки,2ffe404e-97f8-41ec-8735-2f8064b1e05c,1.5 l,112,0,0,9.5,40
Сок детский Сады придонья яблоко-виноград осветленный,Вода и напитки,ff5f91e9-a34d-4198-b56a-4fd87999ff7e,200 ml,33,0,0.6,12,46
Напиток Fresh Aloe с кусочками алоэ со вкусом манго негазированный 1.5л,Вода и напитки,132c3ef9-90bf-43ce-a20c-8d8fb29da9e3,1.5 l,130,0,0,5,20
"Компот ФрутоНяня яблоко, изюм, курага неосветленный, с 6 месяцев",Вода и напитки,c90dc063-f7da-4d14-8310-3df73ef248e3,200 ml,47,0,0,11,44
Сок Сады Придонья яблоко-вишня восстановленный осветленный,Вода и напитки,d8dd4c8e-389d-45bb-8d2c-1e5597d52046,125 ml,20,0,0,11.5,46
Нектар Добрый Персик-Яблоко,Вода и напитки,16b90a39-d9ee-4f64-a34c-eab55f8424a7,1 l,153,0,0,11.4,46
"Напиток Агуша вода с соком Ягоды Садовые (виноград, рябина, шиповник, клубника, ежевика) 0,3л, с 12 месяцев",Вода и напитки,5ecec829-690e-4b92-a54b-4be6d6d650c5,300 ml,55,0,0,7,28
"Кисель ФрутоНяня из ягод клубника и малина 130г, Россия",Вода и напитки,bfdfa139-cc41-4dde-8289-0047c7bad8d2,130 ml,54,0,0,10.8,43.2
Напиток сокосодержащий Фрутмотив Ягодный микс,Вода и напитки,2db041ff-1673-4c07-b52f-1b3bbf3e0114,1.5 l,112,0,0,9.5,40
Компот ФрутоНяня с вишней и малиной с сахаром с 5 месяцев,Вода и напитки,ee1e08ce-2a32-41ba-8028-deb47a73edf3,200 ml,47,0,0,11,44
Сок Сады Придонья Яблоко-вишня без сахара,Вода и напитки,aa34d808-d020-48e4-94c6-0fe30716e4b6,200 ml,33,0,0,11.5,46
Напиток сокосодержащий Pulpy Апельсин с мякотью,Вода и напитки,7921aa21-08e1-4d8b-8032-71af4ed9856c,450 ml,96,0.5,0.1,11.6,46
"Детский яблочный сок Агуша 200мл, с 4 месяцев",Вода и напитки,51fc0630-a922-4b73-b423-8df3fe0ed064,200 ml,46,0,0,12,48
"Сок детский осветлённый ФрутоНяня Яблоко и Чёрная смородина, с 5 месяцев",Вода и напитки,86562695-dd11-43d7-ad4d-ecef95b40326,200 ml,46,0,0,11.2,44.8
Детское питание Сок Фруто Няня Яблоко Шиповник Осветленный 200 мл,Вода и напитки,8907b603-c88d-445e-80f5-34e433e893be,200 ml,46,0,0,11,44
"Детский яблочный сок Агуша 500мл, с 3 лет",Вода и напитки,3fa37444-ba07-48c3-a76e-1a1290224cdb,500 ml,77,0,0,11,44
"Напиток Агуша вода с соком Яблоко-Виноград 0,3л, с 12 месяцев",Вода и напитки,d77e1338-ccfb-4cbe-8072-2bdf23960e3f,300 ml,55,0,0,7,28
Сок Сады Придонья Kids Зеленое яблоко для детей с 4 мес. 200мл,Вода и напитки,f93bb37d-1956-4c9c-becf-767e88450e4a,200 ml,33,0,0,11.5,46
"Нектар ФрутоНяня Банан, яблоко, вишня и малина с 6 месяцев",Вода и напитки,fd096646-eeff-46d7-b075-4c44fdaa715f,200 ml,46,0,0,11,44
"Нектар Сады Придонья Гранат, Виноград для питания детей старше 3 лет 0.97л",Вода и напитки,c22cdd27-f4e8-4832-ab8e-8832829b2b79,970 ml,133,0,0,0,48
Нектар ФрутоНяня Смесь фруктов,Вода и напитки,b79c86d3-e05a-44df-ae57-1c5d7edc21a2,500 ml,84,0,0,11,44
Сок Сады Придонья Kids Яблоко прямого отжима для детей с 4 мес. 200мл,Вода и напитки,118ec4f1-8e33-4890-b2b6-73ee5631721c,200 ml,33,0,0,11,44
"Сок ФрутоНяня Яблоко осветленный без сахара, с 3 лет",Вода и напитки,2ed9bab1-a1c7-4d5a-9aa9-da9e6fcdfda8,500 ml,84,0,0,11.2,44.8
"Напиток Агуша вода с соком Яблоко-Вишня 0,3л, с 12 месяцев",Вода и напитки,d8adad60-5ab7-4c92-8c2d-0b4f085e4c63,300 ml,55,0,0,6.5,25
Напиток сокосодержащий Rich Dolce Яблоко-Вишня-Грейпфрут,Вода и напитки,aba80780-790a-41df-9c87-911d1f16ec07,330 ml,115,0,0,7,28
Напиток Моя Семья Апельсин–Вкуснотин сокосодержащий 1.93л,Вода и напитки,fcb00d03-f775-4d70-b2d7-ef24a10c459d,1.93 l,173,0,0,9.5,38
Напиток сокосодержащий Фрутмотив вишня,Вода и напитки,23830c81-fe40-49be-b597-336a4e91e603,1.5 l,112,0,0,9.5,40
"Напиток безалкогольный Фрутмотив со вкусом арбуза и клубники, 1.5л",Вода и напитки,ff22c691-5917-49f0-983d-89b3e21ab3cc,1.5 l,112,0,0,0,25
Чай Бабушкино лукошко 20 шт для детей с ромашкой,Вода и напитки,b1309d35-f214-4327-bc77-6447091012e5,20 g,138,0,0,0,1
"Напиток Любимый Гранатовый Сезон яблоко-гранат-черноплодная рябина осветленный 0,95л",Вода и напитки,98bced5b-1263-44f7-855b-234ffd802593,950 ml,107,0,0,10,40
"Сок детский Сады придонья яблоко-черная смородина, с 5 месяцев",Вода и напитки,a459e705-95f2-4407-a633-412f9a948277,200 ml,33,0.01,0.01,11.5,46
Напиток Yes! Персик негазированный 1л,Вода и напитки,85ad9586-8540-42e8-aaf7-78da306ef809,1 l,70,0,0,3,10
Сок Сады Придонья Мультифрукт с мякотью без сахара,Вода и напитки,9cbff448-6b50-4476-a97b-cc74c2eb34de,200 ml,33,0,0,11.5,46
Сок детский Сады Придонья Kids Яблоко-персик 5мес+,Вода и напитки,506b96c4-90cd-467c-9334-e78207d4ea28,200 ml,33,0,0,11.5,46
Сок - зеленое яблоко ТМ Мой,Вода и напитки,63992ba4-8a0b-41e5-b564-a05ece2e9e07,200 ml,20,0.1,0.1,11.5,46
"Детский сок Агуша Груша 200мл, с 4 месяцев",Вода и напитки,cd0aa056-f958-4591-bd1d-1cc80e7dcea3,200 ml,46,0,0,13,52
Сок Сады Придонья Яблоко-шиповник,Вода и напитки,2e7b5ee2-907c-4119-84c7-a98f3b1d20bb,200 ml,33,0,0,11.5,46
"Напиток Rich Fleur сокосодержащий виноград, лаванда",Вода и напитки,d515991c-0c57-4ffa-9a80-0e9afd00ace7,330 ml,115,0,0,6,24
Напиток сокосодержащий Добрый яблоко-клубника ,Вода и напитки,ca72734d-fcce-4585-8f23-55b4c546e9db,1 l,153,0,0,9,36
"Напиток сокосодержащий Добрый Pulpy яблоко, черноплодная рябина, вишня, 0.45л",Вода и напитки,89caa0fb-3ef5-44a0-b2f8-68d26630cf92,450 ml,96,0,0,8,32
Нектар Мой вишневый осветленный 0.2 л,Вода и напитки,9ac57a8a-5937-40cf-a7eb-fd886f87917a,200 ml,23,0,0,12,48
Сок детский Добрый Active kid Яблоко,Вода и напитки,14f3f38b-9fa8-4d65-922d-9614b12a85e3,200 ml,49,0,0,9.5,38
"Напиток сокосодержащий МОЯ СЕМЬЯ Манго-Тропиканго, 0.175л",Вода и напитки,932b6a5b-d873-491f-afba-60c695260102,175 ml,32,0,0,10,40
Сок Добрый Active kid Яблоко-вишня,Вода и напитки,5744b386-6e2e-4333-9020-257caf6b4bd0,200 ml,49,0,0,11,40
Напиток сокосодержащий Добрый Банановый микс,Вода и напитки,92bbb115-aeb9-45fd-9f6d-152139211335,1 l,153,0,0,0,40
Вода Святой Источник питьевая негазированная,Вода и напитки,8aed723b-719f-41d9-9027-9ec89b05ad5a,5 l,120,0,0,0,0
Вода питьевая Святой Источник Лимон негазированная,Вода и напитки,e5d6104b-3feb-4d91-a982-cc753dba2a4a,1.5 l,80,0,0,2.5,10
Вода питьевая негазированная Шишкин Лес,Вода и напитки,04675358-55e0-4449-b362-185925e7ffc7,5 l,135,0,0,0,0
